1,158,0,,,,
1,159,1,,,,
1,160,1,,,,
1,161,0,,,,
1,162,0,,,,
1,163,1,,,,
1,164,1,,,,
1,165,1,,,,
1,166,1,,,,
1,167,1,,,,
1,168,1,,,,
1,169,1,,,,
1,170,1,,,,
1,171,1,,,,
1,172,1,,,,
1,173,1,,,,
1,174,1,,,,
1,175,1,,,,
1,176,1,,,,
1,177,1,,,,
1,178,1,,,,
1,179,1,,,,
1,180,1,,,,
1,181,0,,,,
1,182,0,,,,
1,183,1,,,,
1,184,1,,,,
1,185,1,,,,
1,186,1,,,,
1,187,0,,,,
1,188,1,,,,
1,189,1,,,,
1,190,1,,,,
1,191,0,,,,
1,192,1,,,,
1,193,0,,,,
1,194,0,,,,
1,195,0,,,,
1,196,1,,,,
1,197,1,,,,
1,198,1,,,,
1,199,1,,,,
2,0,1,,,,
2,1,0,,,,
2,2,1,,,,
2,3,1,,,,
2,4,1,,,,
2,5,1,,,,
2,6,0,,,,
2,7,1,,,,
2,8,0,,,,
2,9,1,,,,
2,10,1,,,,
2,11,1,,,,
2,12,1,,,,
2,13,1,,,,
2,14,0,,,,
2,15,1,,,,
2,16,1,,,,
2,17,1,,,,
2,18,1,,,,
2,19,1,,,,
2,20,1,,,,
2,21,1,,,,
2,22,1,,,,
2,23,0,,,,
2,24,1,,,,
2,25,1,,,,
2,26,1,,,,
2,27,1,,,,
2,28,1,,,,
2,29,1,,,,
2,30,1,,,,
2,31,1,,,,
2,32,0,,,,
2,33,1,,,,
2,34,1,,,,
2,35,1,,,,
2,36,1,,,,
2,37,1,,,,
2,38,1,,,,
2,39,0,,,,
2,40,0,,,,
2,41,0,,,,
2,42,1,,,,
2,43,0,,,,
2,44,1,,,,
2,45,1,,,,
2,46,0,,,,
2,47,1,,,,
2,48,1,,,,
2,49,1,,,,
2,50,0,,,,
2,51,1,,,,
2,52,1,,,,
2,53,1,,,,
2,54,1,,,,
2,55,1,,,,
2,56,1,,,,
2,57,1,,,,
2,58,1,,,,
2,59,1,,,,
2,60,0,,,,
2,61,1,,,,
2,62,1,,,,
2,63,0,,,,
2,64,1,,,,
2,65,1,,,,
2,66,1,,,,
2,67,0,,,,
2,68,0,,,,
2,69,0,,,,
2,70,0,,,,
2,71,1,,,,
2,72,1,,,,
2,73,1,,,,
2,74,1,,,,
2,75,1,,,,
2,76,1,,,,
2,77,1,,,,
2,78,1,,,,
2,79,0,,,,
2,80,1,,,,
2,81,1,,,,
2,82,1,,,,
2,83,1,,,,
2,84,1,,,,
2,85,1,,,,
2,86,1,,,,
2,87,1,,,,
2,88,0,,,,
2,89,1,,,,
2,90,1,,,,
2,91,1,,,,
2,92,1,,,,
2,93,1,,,,
2,94,1,,,,
2,95,0,,,,
2,96,1,,,,
2,97,1,,,,
2,98,1,,,,
2,99,0,,,,
2,100,1,,,,
2,101,1,,,,
2,102,1,,,,
2,103,0,,,,
2,104,0,,,,
2,105,1,,,,
2,106,1,,,,
2,107,1,,,,
2,108,1,,,,
2,109,0,,,,
2,110,1,,,,
2,111,1,,,,
2,112,1,,,,
2,113,1,,,,
2,114,1,,,,
2,115,0,,,,
2,116,1,,,,
2,117,1,,,,
2,118,1,,,,
2,119,1,,,,
2,120,1,,,,
2,121,1,,,,
2,122,1,,,,
2,123,1,,,,
2,124,1,,,,
2,125,0,,,,
2,126,1,,,,
2,127,1,,,,
2,128,1,,,,
2,129,1,,,,
2,130,1,,,,
2,131,1,,,,
2,132,0,,,,
2,133,0,,,,
2,134,1,,,,
2,135,1,,,,
2,136,1,,,,
2,137,1,,,,
2,138,0,,,,
2,139,0,,,,
2,140,1,,,,
2,141,1,,,,
2,142,1,,,,
2,143,1,,,,
2,144,1,,,,
2,145,0,,,,
2,146,1,,,,
2,147,1,,,,
2,148,0,,,,
2,149,0,,,,
2,150,1,,,,
2,151,1,,,,
2,152,1,,,,
2,153,1,,,,
2,154,0,,,,
2,155,1,,,,
2,156,1,,,,
2,157,1,,,,
2,158,1,,,,
2,159,1,,,,
2,160,1,,,,
2,161,1,,,,
2,162,1,,,,
2,163,0,,,,
2,164,1,,,,
2,165,1,,,,
2,166,1,,,,
2,167,1,,,,
2,168,1,,,,
2,169,1,,,,
2,170,1,,,,
2,171,1,,,,
2,172,0,,,,
2,173,1,,,,
2,174,1,,,,
2,175,1,,,,
2,176,1,,,,
2,177,1,,,,
2,178,1,,,,
2,179,1,,,,
2,180,1,,,,
2,181,1,,,,
2,182,1,,,,
2,183,0,,,,
2,184,0,,,,
2,185,1,,,,
2,186,1,,,,
2,187,1,,,,
2,188,1,,,,
2,189,0,,,,
2,190,1,,,,
2,191,1,,,,
2,192,0,,,,
2,193,0,,,,
2,194,1,,,,
2,195,0,,,,
2,196,0,,,,
2,197,0,,,,
2,198,1,,,,
2,199,1,,,,
3,0,1,,,,
3,1,1,,,,
3,2,1,,,,
3,3,1,,,,
3,4,0,,,,
3,5,1,,,,
3,6,1,,,,
3,7,1,,,,
3,8,0,,,,
3,9,1,,,,
3,10,1,,,,
3,11,1,,,,
3,12,1,,,,
3,13,1,,,,
3,14,0,,,,
3,15,1,,,,
3,16,1,,,,
3,17,0,,,,
3,18,1,,,,
3,19,0,,,,
3,20,1,,,,
3,21,1,,,,
3,22,1,,,,
3,23,1,,,,
3,24,1,,,,
3,25,1,,,,
3,26,1,,,,
3,27,1,,,,
3,28,1,,,,
3,29,1,,,,
3,30,1,,,,
3,31,0,,,,
3,32,1,,,,
3,33,0,,,,
3,34,1,,,,
3,35,0,,,,
3,36,1,,,,
3,37,0,,,,
3,38,1,,,,
3,39,1,,,,
3,40,1,,,,
3,41,1,,,,
3,42,1,,,,
3,43,1,,,,
3,44,1,,,,
3,45,1,,,,
3,46,1,,,,
3,47,0,,,,
3,48,0,,,,
3,49,1,,,,
3,50,0,,,,
3,51,1,,,,
3,52,1,,,,
3,53,1,,,,
3,54,1,,,,
3,55,1,,,,
3,56,1,,,,
3,57,1,,,,
3,58,1,,,,
3,59,0,,,,
3,60,0,,,,
3,61,1,,,,
3,62,0,,,,
3,63,1,,,,
3,64,1,,,,
3,65,1,,,,
3,66,1,,,,
3,67,1,,,,
3,68,1,,,,
3,69,1,,,,
3,70,1,,,,
3,71,1,,,,
3,72,1,,,,
3,73,1,,,,
3,74,1,,,,
3,75,1,,,,
3,76,1,,,,
3,77,1,,,,
3,78,0,,,,
3,79,1,,,,
3,80,1,,,,
3,81,1,,,,
3,82,1,,,,
3,83,1,,,,
3,84,1,,,,
3,85,1,,,,
3,86,1,,,,
3,87,1,,,,
3,88,0,,,,
3,89,1,,,,
3,90,1,,,,
3,91,1,,,,
3,92,1,,,,
3,93,1,,,,
3,94,0,,,,
3,95,1,,,,
3,96,1,,,,
3,97,1,,,,
3,98,1,,,,
3,99,1,,,,
3,100,1,,,,
3,101,1,,,,
3,102,1,,,,
3,103,1,,,,
3,104,1,,,,
3,105,1,,,,
3,106,1,,,,
3,107,0,,,,
3,108,1,,,,
3,109,1,,,,
3,110,0,,,,
3,111,1,,,,
3,112,1,,,,
3,113,1,,,,
3,114,1,,,,
3,115,1,,,,
3,116,1,,,,
3,117,0,,,,
3,118,1,,,,
3,119,0,,,,
3,120,1,,,,
3,121,1,,,,
3,122,1,,,,
3,123,1,,,,
3,124,1,,,,
3,125,1,,,,
3,126,1,,,,
3,127,1,,,,
3,128,0,,,,
3,129,1,,,,
3,130,0,,,,
3,131,1,,,,
3,132,0,,,,
3,133,1,,,,
3,134,1,,,,
3,135,1,,,,
3,136,1,,,,
3,137,1,,,,
3,138,1,,,,
3,139,1,,,,
3,140,1,,,,
3,141,0,,,,
3,142,1,,,,
3,143,0,,,,
3,144,1,,,,
3,145,1,,,,
3,146,1,,,,
3,147,1,,,,
3,148,1,,,,
3,149,1,,,,
3,150,1,,,,
3,151,1,,,,
3,152,1,,,,
3,153,1,,,,
3,154,1,,,,
3,155,0,,,,
3,156,1,,,,
3,157,0,,,,
3,158,1,,,,
3,159,1,,,,
3,160,1,,,,
3,161,1,,,,
3,162,1,,,,
3,163,1,,,,
3,164,1,,,,
3,165,0,,,,
3,166,1,,,,
3,167,1,,,,
3,168,0,,,,
3,169,1,,,,
3,170,0,,,,
3,171,0,,,,
3,172,1,,,,
3,173,0,,,,
3,174,1,,,,
3,175,0,,,,
3,176,1,,,,
3,177,1,,,,
3,178,0,,,,
3,179,1,,,,
3,180,1,,,,
3,181,1,,,,
3,182,0,,,,
3,183,1,,,,
3,184,1,,,,
3,185,1,,,,
3,186,1,,,,
3,187,1,,,,
3,188,0,,,,
3,189,1,,,,
3,190,1,,,,
3,191,1,,,,
3,192,0,,,,
3,193,0,,,,
3,194,1,,,,
3,195,1,,,,
3,196,1,,,,
3,197,1,,,,
3,198,1,,,,
3,199,1,,,,
